group	name	sha256	url	licence
gdal-autotest	alg/data/2by2.tif	ece7bb24c207bc2ce45199ae03ae5d8eeb101458d5c5d9620136074795bac7a4	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/2by2.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/3by3_average.tif	ab2fc25f143179cdca6b23950bd5bc66362b44ccf98c2dc03ad0f2098ed8e874	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/3by3_average.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/3by3_sum.tif	f5a24fce3631c02a975c6bcb31fb4589cf1d806a3de62c3b4d9b48e2309dd832	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/3by3_sum.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/4by4.tif	bc4e7cfcda1ccea8f0c3fd6ad25e15e0801933b8d6e97fa4401c4f6855c80aec	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/4by4.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/bug_6526_input.tif	f6df18935bca930f0613ee88d2d5a9e8679beaf2f9fb7bd6061fddcb4c46f8aa	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/bug_6526_input.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/contour_in.tif	5011ca3dd8a8c69700f72ab06f72ac0bb27d5e7bd7d9c8a69a2f7335406e07c0	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/contour_in.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/expected_output_for_geoloc_array_with_rotation.tif	d8208aaf4ff82003059faff14b0d2ac1d73c0249b4229df1ee8b542e600a47be	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/expected_output_for_geoloc_array_with_rotation.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/geoloc/latitude_including_pole.tif	9e467202cf4fdd00eac0d441484d1b33520a3eb6b2b8050f3d915c93f700c54f	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/geoloc/latitude_including_pole.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/geoloc/longitude_including_pole.tif	c1a8c188dbd301c4024db46f3e6e74879bbfa8bb18625126267060cb462f5077	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/geoloc/longitude_including_pole.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/geoloc_array_with_rotation.tif	411d73743393a2568c60b09f71ea8eaf29fecb794c6ddc49619f0bfa3511aa0f	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/geoloc_array_with_rotation.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/input_for_geoloc_array_with_rotation.tif	f839343d599f6b26cdf938d020b02e0fad490ca5b98d2c8b1055f1257925a7a0	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/input_for_geoloc_array_with_rotation.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/nodata_precision_issue_float32.tif	770a20058cdc4786e3056b3110a5a9c23f8c58f1e891fdef0a819aa065a70977	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/nodata_precision_issue_float32.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/pat.tif	8eac409943a419ae757adc8bade45f4dedcb2a67bc8be3efd208cfa8a5841c4b	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/pat.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/polygonize_check_area.tif	ea41566886a11e2efe0fc901729a1c0baf4819f20a3eba2a05c0899e7fe16264	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/polygonize_check_area.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/test3658.tif	296f59243f91304b9e226dfdd3edd3103b4a985e5e1947c26dc282de3477a89a	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/test3658.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/test_rpc_with_gt_bug_2460.tif	80b1c982739fd6c5a6063926686af7f71fca79206fbf77660e391143a2a828e9	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/test_rpc_with_gt_bug_2460.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall-int16-neg.tiff	9c92d44cab09ab7f81cb470fbdb759555cc45dfdf2267d488fe91f8911f14313	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall-int16-neg.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall-int16-neg_Q1.tif	29e0ed1f5898eb61dfb00cb234679e9265dbed4ba9f8d8d5ef29a97e550e3068	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall-int16-neg_Q1.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall-int16-neg_Q3.tif	1a8fe4802e1bc8c0aec5b1e50d87b9320ca45e368f265a5579de91149e2a268f	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall-int16-neg_Q3.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall-int16-neg_max.tif	44ea5bd4e6dab4ec85c21ad5f3f3f028c7ef8bdce06faddcfe3f233335d96276	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall-int16-neg_max.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall-int16-neg_med.tif	9689fa13d0c609474e88366783418750e336ba81d2a0ad01913e9946c9900d71	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall-int16-neg_med.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall-int16-neg_min.tif	29e0ed1f5898eb61dfb00cb234679e9265dbed4ba9f8d8d5ef29a97e550e3068	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall-int16-neg_min.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall-int16-neg_mode.tiff	fa80a5faecbd348b22cbbb9040a2e4f3a702087f152306283178a3ae39dafc8e	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall-int16-neg_mode.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_Q1.tif	a0a3c96b30c75a05b82f008ae3d798664eeda2a8b01bf6585f6b3eeb07797aaf	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_Q1.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_Q3.tif	606a87b50f1c8c26a834cce0b6960cc0a164f4b0a115d9479cc7384854862e89	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_Q3.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_average.tiff	6ca7c659c478fc519b585270328e5c5395c1c185a4bd1ba17c14700b5df95079	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_average.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_average_float.tiff	d3dc86b5796af4ed2936f9353506354127037dc3b9333fb2e2f5f30b15fd989a	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_average_float.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_bilinear_2.tif	25a744930befc8312a1a355dd08161ba87d7937356771107828c952c4b14ac4d	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_bilinear_2.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_blinear.tiff	357cd76b42fe000b83e997b778fb81afeb3dba8dca8c3ac1bd931f5896052918	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_blinear.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_cubic.tiff	eb223f0f6c1ff1c8799ee1e538c2882bec6514e18e0613d13419ffac9b21d181	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_cubic.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_cubic_2.tif	b50a98c74a58119eb16ee9dca6aebc596c4022562d5221de93f78232012674dd	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_cubic_2.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_cubicspline.tiff	e2aa5c333334c7a77fefd000cbe58a29b1ce995b0d3731171490cd98880a7706	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_cubicspline.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_cubicspline_2.tif	e3fd7c5fe3fd5c1bf66569c831b5d77f2983b61722b4416fff0d4f4a13919c51	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_cubicspline_2.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_ds_cubicspline.tiff	96d4da3a94a8fb82bfa44b94db50d1f1bcc781c46e23e485216b983522a484b0	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_ds_cubicspline.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_ds_lanczos.tiff	a0d42fa5bdfea06d59062f6ab3b7dfe004b9c1b9eb99082b9e479de075484910	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_ds_lanczos.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_lanczos.tiff	411ccbe7b090365b0eca3d8b3cd7f1c920fee933700af312dfdb9d6d2a462e1d	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_lanczos.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_lanczos_2.tif	df9ce21962276b316156eca3c19faa781629376943d99810ee4a8963ff18f508	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_lanczos_2.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_lanczos_50_75.tif	ea8f2187c9e1571312242e8c1aa1a258c53ebc6e1658a2e991d395032e57ee00	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_lanczos_50_75.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_max.tif	e673508d4abdaa125dc8dd1e9099f69e708bd507d78ea7755bf1def6dba43f25	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_max.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_med.tif	45b1698510865f756b9a57ffd2affeb68697a6ae73a8c8415d74a73507189fba	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_med.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_min.tif	a0a3c96b30c75a05b82f008ae3d798664eeda2a8b01bf6585f6b3eeb07797aaf	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_min.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_mode.tiff	2a1063d8c7a7304d201281d7ac1e5477f27fc454862c54009a26a48a18495915	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_mode.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_mode_int16.tiff	7501bebaa8933d2b1634f1e8436bae6c8f8cb99ade63b289c89ac0238913d716	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_mode_int16.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_mode_int32.tiff	7503ede2a71d59728b7d36f40d6a284f266c29ff4da9834ddc5804160b370ad7	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_mode_int32.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/utmsmall_near.tiff	031aa7e15c2dfb21fe2fdd89eff88c4505c306f641be8b98f3666707d698b5ae	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/utmsmall_near.tiff	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/warp_52_dem.tif	1e3cf2e72757782779ad1c47f5ef9d5ff183db10920781d93c63c30c046596cf	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/warp_52_dem.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/warp_average_oversampling.tif	c4cbd17d3eb10b446ca8fdbd8b88949a5d419d65207ddbb9def56bc842112d36	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/warp_average_oversampling.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	alg/data/white_nodata.tif	532bef258c226bc185af9e4f9ff82831850bfcba3cda402583248c5ecb1197e5	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/alg/data/white_nodata.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/1bit_2bands.tif	b179f2bb5063ab2f7fef40f81be6d41603165b124ab4ed528fc107331790cc36	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/1bit_2bands.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/3376.tif	ff550c6f698aa6d3edd273d5b31719c5dfbba2c6b858484c727e7ac34e5f7965	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/3376.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/6band_wrong_number_extrasamples.tif	7e95bce3beac79757ed03aed1b09f9635f034e8982fc4a3e8c987a298008c46a	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/6band_wrong_number_extrasamples.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/GTModelTypeGeoKey_only.tif	e3bf67f78d69cfa55e55c5d2d8eceb847d06149ee087ad7399c5bd58b58f13b6	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/GTModelTypeGeoKey_only.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/ModelTiepointTag_z_non_zero_but_ModelPixelScaleTag_z_zero.tif	68934e3f50b5e93cc68f84038a732bd4b399036be6dda1194fc12cc18ca72f44	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/ModelTiepointTag_z_non_zero_but_ModelPixelScaleTag_z_zero.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/WGS_1984_Web_Mercator.tif	87916d141469e794602c62bbf76b4169412b2088d43ecd580ddfb674b9932c8a	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/WGS_1984_Web_Mercator.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/WGS_1984_Web_Mercator_Auxiliary_Sphere.tif	6e34e16e865403f2ad14cb1d6766b56d2fd3f5c49926dc1c165611806c408acd	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/WGS_1984_Web_Mercator_Auxiliary_Sphere.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/alos/IMG-md_alos.tif	526158dc544dbee2378c8e096ff32d3f8a3b4e6dc8b0d841688535d71611cbe2	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/alos/IMG-md_alos.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/arcgis93_geodataxform_gcp.tif	88d53180c03e2d77ed3876fd0ef92f8cee5cb46c9886e1ba2185abd0a1a2b487	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/arcgis93_geodataxform_gcp.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/arcgis_geodataxform_coeffx_coeffy.tif	a8f485a35506725ef0a315b74705329eb9b524b3147e4f068d3718630f579bbf	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/arcgis_geodataxform_coeffx_coeffy.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_four_strip_be_short.tif	e97cf921ce3f9b9579d711c5741e03a56b4f252f80d0df76efba8fad1564fa41	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_four_strip_be_short.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_four_strip_short.tif	df5185421b4e2191c37c093ae7b54d5497b57eb64dd983d77d933b6caa325e60	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_four_strip_short.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_header_extract.tif	e764538fe2d7929b934cb00395593dee021969d7c4b188dfd0a0f72ace6facbb	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_header_extract.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_one_block_be_long8.tif	e05017ad7d63cc62d5cc375697c4955ced20ba7d9bb1240ad4493ca4c986cb3b	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_one_block_be_long8.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_one_block_long8.tif	e4661d25c7eafb6d009fa6cc03fdd85133836e9ff823ccecf93d481b7a924afb	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_one_block_long8.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_one_strip_be_long.tif	97c391c2a2cd70c42669e8c91bc95b283044634a127ba8c8186c2cab9fe626c6	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_one_strip_be_long.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_one_strip_be_long8.tif	dca7170ddd7afbca29f78febf861031b8b6d329454791de690ddc80f001f8556	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_one_strip_be_long8.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_one_strip_long.tif	48f2855399857d6cacf11fabb1cde4c63fe6368371132a007033282f4b1419ee	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_one_strip_long.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_one_strip_long8.tif	6723f050052bb2f66b22472f84dbebe6da00b8bd453713a5667827aa4b8e6b2e	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_one_strip_long8.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_two_strip_be_long.tif	74eccc1373bae22491a15f93198f26580577de53e6cb23035b8d3da64de09e07	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_two_strip_be_long.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_two_strip_be_long8.tif	b8810b4f1149f1efcae33a6c4c342e034f6a57bbeaf74787e305a2644233aba9	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_two_strip_be_long8.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_two_strip_long.tif	ce3485575c7f6adbeab9b45efa4d6c2202e66d56e7bcecf255db050f07019c6f	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_two_strip_long.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bigtiff_two_strip_long8.tif	e9a69b6b7f166f22da448afa019e33064c1fdffa70a5e3650dcb1430da5d8e30	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bigtiff_two_strip_long8.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/block_width_above_32bit.tif	3c2eb8a879e2b964d4b1b60d55897e3039004fd93ee2117090e75bccef7469f8	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/block_width_above_32bit.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bug4468.tif	1dba6b0901c3968ccb5a35b4b9f3b8c815c424bebf25996b7a97efa8edc416c7	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bug4468.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bug_gh_1439_to_be_updated_lzw.tif	cb5462a2e75edc2284d522dcf660370a31188c349222858245c798dc3e1b2e9b	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bug_gh_1439_to_be_updated_lzw.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/bug_gh_1439_update_lzw.tif	3b46e69f68b4cda9688976c579ee53f4bf024f47cd77905afcbb7a857229f41f	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/bug_gh_1439_update_lzw.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/byte.tif	59ed6e9dd19291bbdc230092ab7f6bc46fb0537ee4c9eec15dd58021cd9c12be	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/byte.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/byte_bigtiff_invalid_slong8_for_stripoffsets.tif	038bf1af728a38f6ac39852d2e4606e622e69db28012fcfe32f51d2a628b9f05	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/byte_bigtiff_invalid_slong8_for_stripoffsets.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/byte_bigtiff_strip5lines.tif	5be175df7a70d9921bcf556de3e53b40c532f93eb34a9366e3f2585aed8ee614	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/byte_bigtiff_strip5lines.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
gdal-autotest	gcore/data/byte_buggy_packbits.tif	25e6c060487bd2f9d0d67ff96ac69137428fff4bd2642f27997c06740597ba56	https://raw.githubusercontent.com/OSGeo/gdal/7617801fa6b2c9be05b7775b536647925c1bf66f/autotest/gcore/data/byte_buggy_packbits.tif	MIT (GDAL repository, OSGeo/gdal@7617801fa6)
